--- Worksheet: 1996 ---
Year	Month	DayofMonth	DayOfWeek	DepTime	CRSDepTime	ArrTime	CRSArrTime	UniqueCarrier	FlightNum	TailNum	ActualElapsedTime	CRSElapsedTime	AirTime	ArrDelay	DepDelay	Origin	Dest	Distance	TaxiIn	TaxiOut	Cancelled	CancellationCode	Diverted	CarrierDelay	WeatherDelay	SDelay	SecurityDelay	LateAircraftDelay
1997	3	24	1	1859	1900	1923	1915	CO	1127	N27522	84	75	56	8	-1	CLE	MDW	307	6	22	0		0					
1997	3	6	4	1349	1350	1439	1435	US	579	N976VJ	110	105	97	4	-1	CLT	MEM	512	3	10	0		0					
1997	3	2	7	1232	1205	1234	1153	DL	2183	N377DL	62	48	33	41	27	ATL	MGM	147	3	26	0		0					
1997	3	18	2	1454	1453	1806	1810	AA	1041	N510AA	192	197	150	-4	1	LGA	MIA	1097	9	33	0		0					
1997	3	7	5	2038	2035	2110	2114	DL	970	N933DL	32	39	23	-4	3	JAN	MLU	116	3	6	0		0					
1997	3	31	1	1036	1036	1252	1255	AA	1150	N2ALAA	136	139	116	-3	0	DFW	MSP	852	4	16	0		0					
1997	3	28	5	2228	2015	28	2217	NW	462	N753NW	120	122	94	131	133	MEM	MSP	700	4	22	0		0					
1997	3	27	4	1656	1640	2009	2009	DL	1130	N327DL	133	149	107	0	16	SLC	MSP	991	7	19	0		0					
1997	3	16	7	705	705	756	750	WN	435	N611	111	105	91	6	0	MCO	MSY	550	3	17	0		0					
1997	3	9	7	1620	1620	1755	1756	AS	338	N763AS	95	96	82	-1	0	PDX	OAK	543	5	8	0		0					
1997	3	10	1	842	840	1015	1014	TW	95	N926L	93	94	70	1	2	STL	OKC	462	6	17	0		0					
1997	3	5	3	1718	1718	1947	1944	AS	556	N967AS	149	146	129	3	0	SEA	ONT	956	4	16	0		0					
1997	3	2	7	705	700	826	812	UA	550	N7291U	141	132	130	14	5	BTV	ORD	763	3	8	0		0					
1997	3	1	6	829	830	1024	1041	AA	2330	N5CBAA	115	131	99	-17	-1	DFW	ORD	802	4	12	0		0					
1997	3	11	2	1700	1700	1912	1922	UA	662	N7454U	132	142	114	-10	0	IAH	ORD	925	9	9	0		0					
1997	3	13	4	2001	1955	2142	2135	NW	28	N333NW	101	100	77	7	6	MEM	ORD	491	9	15	0		0					
1997	3	21	5	2058	2050	2209	2205	US	1263	N431US	131	135	118	4	8	PHL	ORD	678	6	7	0		0					
1997	3	22	6	1906	1900	2214	2207	AA	1566	N5CGAA	308	307	277	7	6	SJU	ORD	2072	7	24	0		0					
1997	3	11	2	1943	1935	2234	2251	DL	247	N757AT	171	196	156	-17	8	BOS	PBI	1197	5	10	0		0					
1997	3	23	7	706	706	851	840	AS	427	N760AS	105	94	89	11	0	OAK	PDX	543	3	13	0		0					
1997	3	28	5	623	625	734	747	US	167	N531AU	71	82	59	-13	-2	BTV	PHL	336	3	9	0		0					
1997	3	7	5	1919	1920	2204	2206	AA	2190	N5DYAA	165	166	140	-2	-1	MIA	PHL	1013	4	21	0		0					
1997	3	9	7	1425	1425	1530	1535	WN	552	N59	65	70	53	-5	0	ABQ	PHX	328	2	10	0		0					
1997	3	24	1	1108	1107	1314	1333	AA	1743	N561AA	186	206	169	-19	1	DCA	DFW	1192	10	7	0		0					
1997	3	19	3	720	704	832	823	AA	1745	N2CJAA	72	79	59	9	16	ICT	DFW	328	6	7	0		0					
1997	3	28	5	1656	1656	1950	1937	AA	477	N2ABAA	174	161	128	13	0	MSP	DFW	852	14	32	0		0					
1997	3	11	2	1404	1409	1605	1625	AA	591	N292AA	181	196	162	-20	-5	RDU	DFW	1062	9	10	0		0					
1997	3	17	1	939	940	1128	1132	TW	531	N933L	109	112	87	-4	-1	STL	DFW	551	10	12	0		0					
1997	3	29	6	1333	1335	1432	1431	NW	796	N3312L	59	56	41	1	-2	CMH	DTW	155	7	11	0		0					
1997	3	15	6	1247	930	1433	1125	NW	69	N610NW	106	115	85	188	197	LGA	DTW	501	11	10	0		0					
1997	3	28	5	1337	1330	1540	1513	US	1137	N963VJ	123	103	80	27	7	PHL	DTW	453	6	37	0		0					
1997	3	31	1	1555	1559	1659	1648	AA	417	N2ACAA	124	109	89	11	-4	DFW	ELP	551	3	32	0		0					
1997	3	23	7	1430	1430	1610	1615	CO	1846	N73243	100	105	80	-5	0	CMH	EWR	462	7	13	0		0					
1997	3	13	4	1922	1925	2147	2150	DL	2478	N304DL	145	145	125	-3	-3	MCO	EWR	938	9	11	0		0					
1997	3	21	5	2016	2020	2252	2304	CO	290	N35888	156	164	140	-12	-4	SRQ	EWR	1034	8	8	0		0					
1997	3	8	6	1315	1315	1410	1405	WN	889	N616	55	50	37	5	0	MCO	FLL	178	3	15	0		0					
1997	3	23	7	2125	2130	2338	2345	NW	162	N286US	73	75	54	-7	-5	MSP	GRR	408	7	12	0		0					
1997	3	10	1	2306	2305	5	10	DL	707	N332DL	119	125	103	-5	1	ATL	HOU	696	3	13	0		0					
1997	3	31	1	630	630	713	715	WN	1642	N105	43	45	34	-2	0	SAT	HOU	192	4	5	0		0					
1997	3	29	6	1700	1545	1907	1745	DL	2446	N318DL	127	120	102	82	75	MCO	IAD	758	7	18	0		0					
1997	3	21	5	2129	2127	30	31	UA	584	N905UA	121	124	105	-1	2	DEN	IAH	861	4	12	0		0					
1997	3	5	3	619	620	724	728	CO	1636	N59630	65	68	50	-4	-1	MSY	IAH	305	6	9	0		0					
1997	3	29	6	2043	2030	2206	2155	NW	871	N608NW	83	85	69	11	13	MEM	ICT	453	4	10	0		0					
1997	3	26	3	1124	1125	1239	1253	UA	1243	N347UA	75	88	60	-14	-1	DEN	JAC	406	3	12	0		0					
1997	3	1	6	1302	1255	1524	1525	TW	390	N701TW	142	150	121	-1	7	MCO	JFK	944	5	16	0		0					
1997	3	22	6	1659	1651	1736	1740	UA	2717	N388UA	97	109	86	-4	8	DEN	LAS	629	4	7	0		0					
1997	3	27	4	1220	1220	1305	1310	WN	1768	N325	45	50	34	-5	0	ONT	LAS	197	3	8	0		0					
1997	3	20	4	653	645	656	700	WN	1525	N388	63	75	53	-4	8	SLC	LAS	368	4	6	0		0					
1997	3	14	5	1047	1045	1735	1757	DL	1578	N1734D	288	312	266	-22	2	HNL	LAX	2556	8	14	0		0					
1997	3	15	6	1934	1935	2047	2054	UA	2249	N357UA	73	79	55	-7	-1	OAK	LAX	337	9	9	0		0					
1997	3	28	5	2029	2031	2242	2250	US	9	N609AU	313	319	276	-8	-2	PIT	LAX	2136	10	27	0		0					
1997	3	16	7	1425	1425	1522	1522	US	367	N933VJ	57	57	40	0	0	PIT	ABE	253	4	13	0		0					
1997	3	30	7	1016	1025	1312	1315	AA	428	N2AVAA	116	110	87	-3	-9	ORD	ALB	723	2	27	0		0					
1997	3	5	3	1236	1235	1451	1435	DL	1595	N534DA	135	120	120	16	1	BUF	ATL	712	3	12	0		0					
1997	3	14	5	1302	1300	1609	1603	DL	1066	N121DE	127	123	106	6	2	DFW	ATL	732	5	16	0		0					
1997	3	14	5	125	15	821	715	DL	194	N140LL	236	240	218	66	70	LAX	ATL	1946	5	13	0		0					
1997	3	20	4	613	600	941	904	DL	1580	N291WA	148	124	132	37	13	OMA	ATL	821	5	11	0		0					
1997	3	22	6	1016	1015	1110	1114	DL	864	N534DA	54	59	38	-4	1	SAV	ATL	215	4	12	0		0					
1997	3	30	7	634	635	732	725	AA	2273	N547AA	58	50	36	7	-1	DFW	AUS	190	4	18	0		0					
1997	3	21	5	2038	2035	2327	2338	AA	1532	N456AA	109	123	92	-11	3	ORD	BDL	783	3	14	0		0					
1997	3	21	5	901	905	906	908	DL	573	N373DL	65	63	40	-2	-4	CVG	B	230	5	20	0		0					
1997	3	30	7	824	820	1036	1051	DL	350	N730DA	132	151	114	-15	4	ATL	BOS	946	5	13	0		0					
1997	3	5	3	2204	2200	602	617	UA	160	N540UA	298	317	267	-15	4	LAX	BOS	2611	14	17	0		0					
1997	3	12	3	1307	1310	1715	1654	TW	306	N9412W	188	164	154	21	-3	STL	BOS	1046	3	31	0		0					
1997	3	1	6	1857	1902	1957	2006	UA	2111	N369UA	60	64	46	-9	-5	SFO	BUR	326	1	13	0		0					
1997	3	27	4	1314	1314	1524	1525	US	250	N251AU	130	131	114	-1	0	MCO	BWI	787	6	10	0		0					
1997	3	22	6	1059	1100	1256	1255	US	307	N532AU	117	115	96	1	-1	LGA	CHS	641	3	18	0		0					
1997	3	7	5	2152	2140	2342	2335	WN	1395	N314	50	55	41	7	12	MDW	CLE	307	2	7	0		0					
1997	3	10	1	1327	1330	1405	1421	US	83	N575US	38	51	29	-16	-3	CHS	CLT	168	3	6	0		0					
1997	3	23	7	942	945	1230	1245	US	1037	N227AU	108	120	93	-15	-3	MCI	CLT	809	9	6	0		0					
1997	3	2	7	800	805	1520	1541	US	56	N619AU	260	276	238	-21	-5	SFO	CLT	2296	7	15	0		0					
1997	3	28	5	1320	1320	1900	1850	HP	2820	N903AW	220	210	201	10	0	PHX	CMH	1671	8	11	0		0					
1997	3	9	7	1002	1000	1143	1129	DL	339	N517DA	101	89	78	14	2	DCA	CVG	411	4	19	0		0					
1997	3	14	5	1758	1800	1914	1904	US	715	N965VJ	76	64	61	10	-2	PIT	CVG	256	3	12	0		0					
1997	3	27	4	1915	1900	2007	1950	WN	54	N690	52	50	42	17	15	HOU	DAL	239	3	7	0		0					
1997	3	18	2	1058	1100	1223	1238	US	201	N262AU	85	98	77	-15	-2	BOS	DCA	399	2	6	0		0					
1997	3	5	3	1327	1325	1540	1559	AA	1506	N486AA	133	154	115	-19	2	MIA	DCA	920	6	12	0		0					
1997	3	26	3	906	900	954	1015	UA	1423	N399UA	168	195	155	-21	6	CMH	DEN	1155	5	8	0		0					
1997	3	31	1	809	810	1037	1029	UA	1793	N559UA	268	259	206	8	-1	LGA	DEN	1619	33	29	0		0					
1997	3	30	7	955	955	1315	1327	UA	774	N387UA	140	152	125	-12	0	SEA	DEN	1024	4	11	0		0					
1997	4	1	2	2029	2030	2227	2236	DL	647	N922DL	238	246	224	-9	-1	CVG	PHX	1569	2	12	0		0					
1997	4	9	3	933	720	1047	835	HP	2598	N307AW	74	75	60	132	133	LAX	PHX	370	3	11	0		0					
1997	4	17	4	1325	1240	1433	1346	HP	2253	N628AW	68	66	50	47	45	SAN	PHX	304	4	14	0		0					
1997	4	19	6	800	800	1325	1322	US	184	N562AU	205	202	187	3	0	ABQ	PIT	1486	5	13	0		0					
1997	4	4	5	1822	1810	1948	1949	US	1665	N446US	86	99	54	-1	12	EWR	PIT	319	6	26	0		0					
1997	4	15	2	1552	1550	1650	1705	US	862	N864US	58	75	47	-15	2	RIC	PIT	259	5	6	0		0					
1997	4	19	6	835	835	1144	1130	WN	418	N502	129	115	112	14	0	MDW	PVD	842	2	15	0		0					
1997	4	23	3	745	745	915	905	CO	1077	N77204	90	80	54	10	0	EWR	RIC	278	6	30	0		0					
1997	4	27	7	1347	1345	1444	1454	US	245	N983VJ	57	69	45	-10	2	PHL	ROC	257	3	9	0		0					
1997	4	6	7	1902	1900	1947	1948	DL	1578	N735D	45	48	25	-1	2	LAX	SAN	109	4	16	0		0					
1997	4	20	7	1755	1750	1840	1845	WN	112	N627	45	55	38	-5	5	DAL	SAT	248	2	5	0		0					
1997	4	22	2	1935	1935	2128	2135	WN	1515	N90	53	60	45	-7	0	BHM	SDF	323	3	5	0		0					
1997	4	14	1	905	905	1134	1138	UA	169	N402UA	329	333	312	-4	0	IAD	SEA	2306	6	11	0		0					
1997	4	16	3	842	840	1043	1041	UA	2332	N941UA	121	121	93	2	2	SFO	SEA	679	3	25	0		0					
1997	4	30	3	2005	2005	2328	2320	CO	87	N13110	383	375	331	8	0	EWR	SFO	2565	7	45	0		0					
1997	4	22	2	1255	1300	1402	1416	UA	2148	N907UA	67	76	57	-14	-5	ONT	SFO	363	3	7	0		0					
1997	4	11	5	1359	1350	1544	1550	UA	2987	N367UA	105	120	93	-6	9	SEA	SFO	679	3	9	0		0					
1997	4	5	6	1217	1210	1311	1305	WN	1275	N324	54	55	43	6	7	RNO	SJC	188	3	8	0		0					
1997	4	22	2	854	855	1050	1044	DL	571	N718DA	236	229	210	6	-1	CVG	SLC	1449	5	21	0		0					
1997	4	27	7	1256	1255	1524	1527	DL	1262	N309WA	88	92	76	-3	1	PHX	SLC	507	6	6	0		0					
1997	4	26	6	649	650	846	849	HP	2559	112	117	119	98	-3	-1	PHX	SMF	647	5	14	0		0					
1997	4	16	3	1700	1700	1824	1822	HP	507	N160AW	84	82	65	2	0	SMF	S	404	6	13	0		0					
1997	4	18	5	619	619	925	920	TW	484	N916TW	126	121	109	5	0	DEN	STL	770	7	10	0		0					
1997	4	15	2	1150	1150	1244	1255	WN	487	N390	54	65	46	-11	0	LIT	STL	296	4	4	0		0					
1997	4	15	2	1721	1720	1908	1911	TW	237	N957U	167	171	148	-3	1	PBI	STL	1023	5	14	0		0					
1997	4	25	5	1613	1615	1724	1729	US	718	N933VJ	71	74	55	-5	-2	PIT	SWF	328	5	11	0		0					
1997	4	5	6	1541	1540	1834	1840	CO	1838	N77780	113	120	97	-6	1	IAH	TPA	787	3	13	0		0					
1997	4	29	2	1409	1410	1420	1427	AA	1997	N553AA	131	137	117	-7	-1	DFW	TUS	813	4	10	0		0					
1997	4	10	4	1821	1755	1945	1903	US	841	N482US	84	68	72	42	26	PIT	LEX	289	2	10	0		0					
1997	4	1	2	1121	1100	1433	1358	US	1114	N249US	192	178	174	35	21	FLL	LGA	1076	6	12	0		0					
1997	4	1	2	1011	1006	1345	1328	TW	140	N64319	154	142	132	17	5	STL	LGA	887	5	17	0		0					
1997	4	7	1	700	700	828	826	AA	1584	N501AA	88	86	67	2	0	DFW	MCI	460	6	15	0		0					
1997	4	19	6	1329	1330	1611	1625	DL	2495	N307DL	162	175	146	-14	-1	BDL	MCO	1050	5	11	0		0					
1997	4	5	6	706	700	925	947	US	1075	N819US	139	167	125	-22	6	ISP	MCO	972	5	9	0		0					
1997	4	23	3	2225	2125	2337	2240	WN	601	N673	72	75	63	57	60	B	MDW	395	2	7	0		0					
1997	4	24	4	1756	1800	1847	1849	NW	1083	N9334	51	49	38	-2	-4	BHM	MEM	211	4	9	0		0					
1997	4	20	7	1649	1550	1759	1701	UA	2322	N918UA	70	71	50	58	59	SFO	MFR	329	3	17	0		0					
1997	4	16	3	2127	2130	15	26	AA	1577	N558AA	168	176	148	-11	-3	LGA	MIA	1097	8	12	0		0					
1997	4	18	5	1147	1032	1144	1040	DL	1073	N467DA	57	68	45	64	75	ATL	MOB	302	4	8	0		0					
1997	4	26	6	658	700	757	753	NW	1510	N8911E	59	53	40	4	-2	DSM	MSP	232	7	12	0		0					
1997	4	29	2	1941	1945	2053	2053	NW	1533	N677MC	72	68	58	0	-4	MSN	MSP	228	4	10	0		0					
1997	4	10	4	1522	1510	1703	1646	TW	693	EI-CIW	101	96	78	17	12	STL	MSP	449	10	13	0		0					
1997	4	25	5	1310	1310	1518	1458	TW	633	N54351	128	108	98	20	0	STL	MSY	604	4	26	0		0					
1997	4	12	6	1000	1000	1118	1125	WN	1502	N696	78	85	68	-7	0	SAN	OAK	446	4	6	0		0					
1997	4	19	6	928	915	1024	1020	NW	1089	N765NC	56	65	41	4	13	MSP	OMA	282	3	12	0		0					
1997	4	23	3	649	651	809	807	AA	1095	N2CGAA	140	136	112	2	-2	ALB	ORD	723	11	17	0		0					
1997	4	11	5	2049	1915	2201	2009	US	1459	N241US	132	114	118	112	94	CLT	ORD	599	5	9	0		0					
1997	4	27	7	1334	1330	1331	1343	UA	652	N7283U	57	73	44	-12	4	DTW	ORD	235	5	8	0		0					
1997	4	27	7	1040	1040	1642	1640	AA	1654	N588AA	242	240	216	2	0	LAX	ORD	1745	6	20	0		0					
1997	4	18	5	1700	1700	1819	1816	NW	140	N919RW	79	76	53	3	0	MSP	ORD	334	6	20	0		0					
1997	4	14	1	2015	2014	2105	2054	AA	549	N2BBAA	110	100	82	11	1	ROC	ORD	528	18	10	0		0					
1997	4	19	6	810	810	950	949	UA	141	N522UA	160	159	136	1	0	TPA	ORD	1012	8	16	0		0					
1997	4	15	2	2224	2244	2303	2325	TW	576	N978AS	39	41	29	-22	-20	SRQ	PBI	159	3	7	0		0					
1997	4	4	5	1225	1225	1414	1405	WN	310	N383	109	100	97	9	0	SJC	PDX	569	2	10	0		0					
1997	4	9	3	1019	1012	1243	1247	US	931	N438US	144	155	130	-4	7	FLL	PHL	992	5	9	0		0					
1997	4	15	2	619	615	742	738	US	1197	N232US	83	83	72	4	4	PWM	PHL	365	4	7	0		0					
1997	4	25	5	1635	1609	1900	1807	AA	457	N2CXAA	145	118	113	53	26	BHM	DFW	597	20	12	0		0					
1997	4	10	4	1047	1046	1333	1323	AA	1352	N2DHAA	106	97	78	10	1	ELP	DFW	551	14	14	0		0					
1997	4	28	1	553	555	837	835	AA	377	N429AA	224	220	207	2	-2	LGA	DFW	1389	7	10	0		0					
1997	4	22	2	1611	1615	1837	1845	AA	2269	N422AA	146	150	118	-8	-4	ORD	DFW	802	5	23	0		0					
1997	4	24	4	1108	1110	1636	1637	AA	462	N469AA	208	207	174	-1	-2	SFO	DFW	1464	14	20	0		0					
1997	4	24	4	2112	2115	2300	2307	DL	1916	N121DE	108	112	83	-7	-3	ATL	DTW	594	6	19	0		0					
1997	4	22	2	1655	1700	1741	1750	NW	1503	N721RC	46	50	32	-9	-5	GRR	DTW	120	5	9	0		0					
1997	4	17	4	2258	2259	130	127	NW	358	N323US	92	88	67	3	-1	MSP	DTW	528	9	16	0		0					
1997	4	16	3	1559	1600	1727	1725	NW	297	N9340	88	85	62	2	-1	SYR	DTW	374	17	9	0		0					
1997	4	3	4	1700	1700	1828	1824	CO	363	N14818	88	84	53	4	0	BOS	EWR	200	9	26	0		0					
1997	4	4	5	759	800	1620	1615	CO	90	N17104	321	315	300	5	-1	LAX	EWR	2454	9	12	0		0					
1997	4	7	1	1326	1310	2125	2104	UA	202	N413UA	299	294	282	21	16	SAN	EWR	2425	6	11	0		0					
1997	4	7	1	1355	1355	1500	1500	WN	1144	N96	65	65	52	0	0	JAX	FLL	318	3	10	0		0					
1997	4	28	1	2215	2145	2305	2243	NW	1278	N762NC	50	58	38	22	30	MSP	GRB	252	2	10	0		0					
1997	4	29	2	2302	2305	2	1	DL	707	N238WA	120	116	101	1	-3	ATL	HOU	696	3	16	0		0					
1997	4	7	1	1958	2000	2203	2208	TW	639	N978Z	125	128	110	-5	-2	STL	HOU	687	2	13	0		0					
1997	4	19	6	1333	1330	1558	1559	UA	914	N606UA	145	149	125	-1	3	MIA	IAD	921	4	16	0		0					
1997	4	17	4	1043	1045	1133	1149	AA	2051	N2AYAA	50	64	35	-16	-2	DFW	IAH	224	6	9	0		0					
1997	4	10	4	1635	1635	1804	1753	CO	1650	N10248	89	78	70	11	0	OKC	IAH	395	9	10	0		0					
1997	4	17	4	2201	2145	2254	2231	US	900	N283AU	53	46	36	23	16	CLT	ILM	185	5	12	0		0					
1997	4	13	7	1550	1545	1709	1645	DL	617	N610DL	79	60	42	24	5	ATL	JAX	270	3	34	0		0					
1997	4	4	5	1529	1530	2350	2348	AA	20	N313AA	321	318	287	2	-1	SFO	JFK	2586	6	28	0		0					
1997	4	5	6	2009	2005	2113	2109	CO	1529	N72830	184	184	165	4	4	IAH	LAS	1222	7	12	0		0					
1997	4	17	4	1055	1055	1205	1159	HP	2561	N915AW	70	64	46	6	0	PHX	LAS	256	4	20	0		0					
1997	4	24	4	1005	1000	1150	1150	DL	1737	N634DL	285	290	255	0	5	ATL	LAX	1946	15	15	0		0					
1997	4	27	7	1429	1400	1721	1659	AA	185	N315AA	352	359	337	22	29	JFK	LAX	2475	4	11	0		0					
1997	4	4	5	1149	1150	1405	1423	AA	595	N594AA	256	273	238	-18	-1	ORD	LAX	1745	3	15	0		0					
1997	4	10	4	1924	1930	2047	2050	CO	1155	N59302	83	80	53	-3	-6	SFO	LAX	337	10	20	0		0					
1997	4	24	4	952	955	1120	1103	CO	1989	N14334	148	128	113	17	-3	IAH	ABQ	744	7	28	0		0					
1997	4	4	5	1958	2000	2236	2301	NW	843	N513US	338	361	318	-25	-2	MSP	ANC	2518	4	16	0		0					
1997	4	3	4	1105	1105	1159	1210	US	1571	N412US	54	65	36	-11	0	CLT	ATL	227	6	12	0		0					
1997	4	15	2	1506	1455	1625	1622	DL	773	N902DE	79	87	64	3	11	GSO	ATL	306	6	9	0		0					
1997	4	12	6	634	635	843	838	DL	1119	N918DL	69	63	53	5	-1	MEM	ATL	332	3	13	0		0					
1997	4	24	4	1558	1600	2228	2225	DL	466	N404DA	210	205	191	3	-2	PHX	ATL	1587	4	15	0		0					
1997	4	5	6	1355	1355	1616	1613	DL	780	N518DA	141	138	122	3	0	SYR	ATL	793	7	12	0		0					
1997	4	8	2	1133	1135	1359	1345	TW	271	N936L	146	130	124	14	-2	STL	AUS	722	4	18	0		0					
1997	4	2	3	1440	1440	1606	1610	WN	1379	N698	86	90	76	-4	0	MDW	BHM	570	2	8	0		0					
1997	4	22	2	911	915	1112	1113	NW	1468	N924RW	121	118	103	-1	-4	MSP	B	695	5	13	0		0					
1997	4	23	3	1723	1722	2152	2208	AA	1250	N642AA	209	226	186	-16	1	DFW	BOS	1562	7	16	0		0					
1997	4	30	3	1345	1344	1702	1659	UA	388	N7252U	137	135	118	3	1	ORD	BOS	867	5	14	0		0					
1997	4	16	3	1328	1330	1554	1554	UA	540	N9017U	86	84	70	0	-2	ORD	BUF	473	2	14	0		0					
1997	4	11	5	700	700	800	805	WN	1332	N56	60	65	51	-5	0	CLE	BWI	314	3	6	0		0					
1997	4	9	3	1319	1319	1524	1535	US	210	N616AU	125	136	105	-11	0	TPA	BWI	842	11	9	0		0					
1997	4	15	2	1642	1645	1723	1735	NW	1478	N781NC	41	50	21	-12	-3	DTW	CLE	95	5	15	0		0					
1997	4	28	1	2155	1645	2301	1745	US	645	N782AU	66	60	39	316	310	ATL	CLT	227	6	21	0		0					
1997	4	14	1	650	650	723	726	US	1576	N899US	33	36	20	-3	0	GSP	CLT	75	3	10	0		0					
1997	4	17	4	1204	1155	1418	1418	US	385	N963VJ	74	83	65	0	9	PNS	CLT	488	3	6	0		0					
1997	4	4	5	625	630	749	811	US	296	N934VJ	84	101	71	-22	-5	LGA	CMH	478	4	9	0		0					
1997	4	3	4	2305	2304	17	20	DL	1780	N971DL	72	76	57	-3	1	ATL	CVG	373	3	12	0		0					
1997	4	1	2	1203	1205	1412	1409	DL	335	N242WA	69	64	50	3	-2	ORD	CVG	264	5	14	0		0					
1997	4	18	5	700	700	753	755	WN	4	N614	53	55	43	-2	0	HOU	DAL	239	3	7	0		0					
1997	4	4	5	1149	1153	1257	1307	US	1890	N396US	68	74	57	-10	-4	ALB	DCA	318	3	8	0		0					
1997	4	14	1	1105	1107	1421	1428	US	742	N853US	136	141	120	-7	-2	MCI	DCA	950	5	11	0		0					
1997	4	7	1	1657	1655	1949	1937	UA	1153	N330UA	292	282	264	12	2	BOS	DEN	1754	8	20	0		0					
1997	4	8	2	1658	1700	1954	2011	UA	1718	N513UA	116	131	103	-17	-2	LAX	DEN	862	3	10	0		0					
1997	4	12	6	614	615	935	940	UA	766	N541UA	141	145	123	-5	-1	SEA	DEN	1024	6	12	0		0					
1997	5	21	3	1102	1055	1135	1135	AA	1191	N290AA	153	160	119	0	7	DFW	PHX	868	6	28	0		0					
1997	5	24	6	1100	1100	1210	1210	WN	952	N601	70	70	57	0	0	LAX	PHX	370	4	9	0		0					
1997	5	19	1	1245	1245	1258	1255	WN	960	N309	133	130	117	3	0	SAT	PHX	843	4	12	0		0					
1997	5	4	7	1547	1546	1644	1645	US	2024	N942VJ	57	59	44	-1	1	AVP	PIT	243	5	8	0		0					
1997	5	19	1	730	735	847	856	US	1239	N863US	77	81	61	-9	-5	HPN	PIT	345	6	10	0		0					
1997	5	2	5	729	730	1442	1454	US	88	N632AU	253	264	234	-12	-1	SAN	PIT	2106	8	11	0		0					
1997	5	28	3	2149	2150	2315	2315	US	150	N531AU	86	85	62	0	-1	PIT	PVD	467	3	21	0		0					
1997	5	8	4	1327	1330	1419	1427	US	214	N891US	52	57	43	-8	-3	PHL	RIC	198	3	6	0		0					
1997	5	23	5	1425	1425	1522	1520	US	1070	N827US	57	55	40	2	0	PIT	ROC	224	6	11	0		0					
1997	5	4	7	1145	1145	1302	1305	WN	804	N687	77	80	68	-3	0	OAK	SAN	446	2	7	0		0					
1997	5	27	2	1615	1615	1712	1710	WN	165	N521	57	55	50	2	0	DAL	SAT	248	2	5	0		0					
1997	5	5	1	1840	1840	2024	2015	WN	486	N54	104	95	91	9	0	BWI	SDF	495	4	9	0		0					
1997	5	10	6	830	830	921	925	WN	1314	N318	51	55	39	-4	0	GEG	SEA	224	2	10	0		0					
1997	5	8	4	1756	1756	1950	1950	AS	395	N955AS	114	114	93	0	0	SFO	SEA	679	5	16	0		0					
1997	5	7	3	2015	2017	2157	2202	AA	1911	N641AA	222	225	195	-5	-2	DFW	SFO	1464	4	23	0		0					
1997	5	23	5	731	730	1016	1000	UA	471	N594UA	345	330	325	16	1	MCO	SFO	2445	5	15	0		0					
1997	5	18	7	1802	1752	1854	1852	UA	2608	N377UA	52	60	41	2	10	SBA	SFO	262	7	4	0		0					
1997	5	29	4	1456	1455	1716	1736	AA	603	N566AA	260	281	242	-20	1	ORD	SJC	1829	4	14	0		0					
1997	5	7	3	1350	1345	1538	1535	DL	519	N639DL	228	230	215	3	5	ATL	SLC	1589	4	9	0		0					
1997	5	28	3	1308	1310	1533	1543	DL	1130	N330DL	85	93	74	-10	-2	OAK	SLC	588	4	7	0		0					
1997	5	20	2	645	640	757	800	UA	2254	N302UA	72	80	59	-3	5	LAX	SMF	373	5	8	0		0					
1997	5	5	1	1832	1835	1941	1947	HP	10	N907AW	69	72	52	-6	-3	PHX	S	338	7	10	0		0					
1997	5	27	2	1918	1915	1945	1955	WN	1667	N382	87	100	73	-10	3	CLE	STL	487	2	12	0		0					
1997	5	25	7	930	930	1032	1037	TW	177	N911TW	62	67	39	-5	0	IND	STL	229	7	16	0		0					
1997	5	12	1	1026	1029	1204	1215	TW	596	N978Z	98	106	87	-11	-3	MSY	STL	604	6	5	0		0					
1997	5	3	6	1427	1345	1756	1727	TW	204	N54336	149	162	132	29	42	SLC	STL	1156	7	10	0		0					
1997	5	25	7	1045	1045	1217	1219	US	365	N602AU	92	94	70	-2	0	CLT	TPA	508	7	15	0		0					
1997	5	13	2	1540	1540	1632	1630	WN	192	N323	52	50	40	2	0	DAL	TUL	237	2	10	0		0					
1997	5	31	6	1830	1830	1940	1935	WN	1424	N363	70	65	54	5	0	SJC	LAX	308	3	13	0		0					
1997	5	9	5	826	818	1002	1000	US	614	N514AU	96	102	78	2	8	CLT	LGA	544	6	12	0		0					
1997	5	7	3	655	645	1014	1016	NW	528	N919RW	139	151	122	-2	10	MSP	LGA	1020	7	10	0		0					
1997	5	9	5	1224	1225	1350	1353	UA	1473	N9002U	86	88	68	-3	-1	ORD	LNK	466	3	15	0		0					
1997	5	5	1	1710	1710	1808	1810	WN	1175	N643	58	60	50	-2	0	OKC	MCI	313	3	5	0		0					
1997	5	11	7	1250	1250	1441	1444	DL	321	N977DL	111	114	96	-3	0	CVG	MCO	756	6	9	0		0					
1997	5	24	6	757	800	844	850	DL	2536	N316DL	47	50	32	-6	-3	PBI	MCO	142	5	10	0		0					
1997	5	23	5	1100	1100	1052	1100	WN	1023	N702	52	60	36	-8	0	DTW	MDW	229	2	14	0		0					
1997	5	27	2	1128	1130	1252	1248	NW	868	N612NW	84	78	65	4	-2	ICT	MEM	453	6	13	0		0					
